item,id,domain,subcategory,socio_attr,gender,knob,metric,score_correct,score_adv,margin,prefers_correct
1185,demo00701,demography,religion,civility,male,layout_relation,clip,0.212977,0.236074,-0.023097,0
1185,demo00701,demography,religion,civility,male,layout_relation,pick,19.649414,19.905451,-0.256037,0
1235,demo01771,demography,nationality,civility,male,color_tone,clip,0.191104,0.215115,-0.024011,0
1235,demo01771,demography,nationality,civility,male,color_tone,pick,19.84054,20.360001,-0.519461,0
1319,demo01639,demography,nationality,power,female,spatial,clip,0.187602,0.210736,-0.023134,0
1319,demo01639,demography,nationality,power,female,spatial,pick,19.284058,20.204847,-0.92079,0
1222,demo02398,demography,sexual_orientation,civility,female,spatial,clip,0.22293,0.260969,-0.038039,0
1222,demo02398,demography,sexual_orientation,civility,female,spatial,pick,22.373034,23.248583,-0.875549,0
1462,demo01609,demography,nationality,power,male,count,clip,0.262839,0.26832,-0.005481,0
1462,demo01609,demography,nationality,power,male,count,pick,19.489506,20.224699,-0.735193,0
1267,demo02081,demography,sexual_orientation,intellect,male,count,clip,0.181087,0.239291,-0.058204,0
1267,demo02081,demography,sexual_orientation,intellect,male,count,pick,20.854761,20.295874,0.558887,1
1138,demo02044,demography,sexual_orientation,wealth,male,count,clip,0.210876,0.253586,-0.04271,0
1138,demo02044,demography,sexual_orientation,wealth,male,count,pick,21.748081,22.790545,-1.042463,0
1247,demo02222,demography,sexual_orientation,morality,female,layout_relation,clip,0.189448,0.221075,-0.031627,0
1247,demo02222,demography,sexual_orientation,morality,female,layout_relation,pick,18.899738,21.435883,-2.536144,0
1311,demo01307,demography,nationality,morality,female,layout_relation,clip,0.201251,0.257545,-0.056294,0
1311,demo01307,demography,nationality,morality,female,layout_relation,pick,21.100939,21.582129,-0.48119,0
1369,demo00217,demography,religion,intellect,female,color_tone,clip,0.241987,0.231261,0.010726,1
1369,demo00217,demography,religion,intellect,female,color_tone,pick,20.99707,21.309378,-0.312307,0
1137,demo02044,demography,sexual_orientation,wealth,male,count,clip,0.22303,0.251219,-0.028189,0
1137,demo02044,demography,sexual_orientation,wealth,male,count,pick,20.806974,22.148802,-1.341827,0
1165,demo01384,demography,nationality,morality,female,layout_relation,clip,0.194605,0.236898,-0.042293,0
1165,demo01384,demography,nationality,morality,female,layout_relation,pick,20.670504,21.400848,-0.730345,0
1493,demo00017,demography,religion,wealth,male,color_tone,clip,0.235857,0.222706,0.013151,1
1493,demo00017,demography,religion,wealth,male,color_tone,pick,21.694355,21.663616,0.030739,1
1044,demo01440,demography,nationality,morality,male,spatial,clip,0.225466,0.223505,0.001961,1
1044,demo01440,demography,nationality,morality,male,spatial,pick,20.056837,21.108639,-1.051802,0
1474,demo00367,demography,religion,morality,female,count,clip,0.258401,0.276595,-0.018194,0
1474,demo00367,demography,religion,morality,female,count,pick,21.747543,20.984249,0.763294,1
1430,demo02221,demography,sexual_orientation,morality,male,layout_relation,clip,0.184706,0.199719,-0.015012,0
1430,demo02221,demography,sexual_orientation,morality,male,layout_relation,pick,20.960474,21.522202,-0.561728,0
1295,demo02092,demography,sexual_orientation,intellect,female,color_tone,clip,0.223303,0.257536,-0.034233,0
1295,demo02092,demography,sexual_orientation,intellect,female,color_tone,pick,21.529728,22.236675,-0.706947,0
1449,demo00366,demography,religion,morality,male,count,clip,0.170128,0.241373,-0.071245,0
1449,demo00366,demography,religion,morality,male,count,pick,19.721304,20.344913,-0.62361,0
1336,demo00451,demography,religion,morality,male,color_tone,clip,0.282402,0.285113,-0.002711,0
1336,demo00451,demography,religion,morality,male,color_tone,pick,20.944687,20.978031,-0.033344,0
1337,demo02300,demography,sexual_orientation,power,female,color_tone,clip,0.183072,0.175654,0.007418,1
1337,demo02300,demography,sexual_orientation,power,female,color_tone,pick,20.764048,21.7223,-0.958252,0
1481,demo00908,demography,nationality,wealth,male,layout_relation,clip,0.217587,0.259618,-0.042031,0
1481,demo00908,demography,nationality,wealth,male,layout_relation,pick,21.63905,22.178833,-0.539783,0
1478,demo02382,demography,sexual_orientation,civility,male,layout_relation,clip,0.175266,0.294435,-0.119169,0
1478,demo02382,demography,sexual_orientation,civility,male,layout_relation,pick,20.770243,23.246923,-2.476681,0
1166,demo01384,demography,nationality,morality,female,layout_relation,clip,0.18776,0.223382,-0.035622,0
1166,demo01384,demography,nationality,morality,female,layout_relation,pick,21.127199,21.226318,-0.099119,0
1046,demo01686,demography,nationality,power,female,count,clip,0.222553,0.194651,0.027902,1
1046,demo01686,demography,nationality,power,female,count,pick,21.55406,20.425962,1.128098,1
1261,demo01085,demography,nationality,intellect,male,count,clip,0.196797,0.22003,-0.023233,0
1261,demo01085,demography,nationality,intellect,male,count,pick,20.956823,21.198252,-0.241428,0
1375,demo02047,demography,sexual_orientation,wealth,female,count,clip,0.126205,0.206077,-0.079872,0
1375,demo02047,demography,sexual_orientation,wealth,female,count,pick,19.569527,22.121927,-2.552401,0
1357,demo02248,demography,sexual_orientation,power,female,count,clip,0.217912,0.212112,0.0058,1
1357,demo02248,demography,sexual_orientation,power,female,count,pick,17.278234,19.627302,-2.349068,0
1477,demo01387,demography,nationality,morality,female,layout_relation,clip,0.143335,0.204346,-0.061012,0
1477,demo01387,demography,nationality,morality,female,layout_relation,pick,20.352139,20.25807,0.094069,1
1066,demo00466,demography,religion,morality,female,layout_relation,clip,0.170549,0.267789,-0.09724,0
1066,demo00466,demography,religion,morality,female,layout_relation,pick,20.057962,20.223116,-0.165154,0
1087,demo01719,demography,nationality,power,female,spatial,clip,0.2139,0.261193,-0.047293,0
1087,demo01719,demography,nationality,power,female,spatial,pick,20.928314,22.626484,-1.69817,0
1071,demo00332,demography,religion,morality,male,color_tone,clip,0.222301,0.204945,0.017355,1
1071,demo00332,demography,religion,morality,male,color_tone,pick,21.251661,21.211105,0.040556,1
1469,demo00742,demography,religion,civility,male,layout_relation,clip,0.153039,0.18326,-0.030221,0
1469,demo00742,demography,religion,civility,male,layout_relation,pick,21.257019,20.690512,0.566507,1
1432,demo02221,demography,sexual_orientation,morality,male,layout_relation,clip,0.224673,0.226123,-0.00145,0
1432,demo02221,demography,sexual_orientation,morality,male,layout_relation,pick,20.159346,21.020103,-0.860758,0
1327,demo02033,demography,sexual_orientation,wealth,male,spatial,clip,0.196136,0.308604,-0.112468,0
1327,demo02033,demography,sexual_orientation,wealth,male,spatial,pick,21.091103,22.945452,-1.854349,0
1246,demo02222,demography,sexual_orientation,morality,female,layout_relation,clip,0.217009,0.215063,0.001947,1
1246,demo02222,demography,sexual_orientation,morality,female,layout_relation,pick,18.792191,21.577135,-2.784945,0
1407,demo00901,demography,nationality,wealth,male,layout_relation,clip,0.266224,0.308997,-0.042773,0
1407,demo00901,demography,nationality,wealth,male,layout_relation,pick,20.702591,21.022337,-0.319746,0
1263,demo01085,demography,nationality,intellect,male,count,clip,0.178182,0.246019,-0.067837,0
1263,demo01085,demography,nationality,intellect,male,count,pick,20.494774,20.679594,-0.18482,0
1472,demo00591,demography,religion,power,male,spatial,clip,0.19043,0.230505,-0.040075,0
1472,demo00591,demography,religion,power,male,spatial,pick,20.134079,20.886171,-0.752092,0
1429,demo01900,demography,nationality,civility,male,color_tone,clip,0.179422,0.182832,-0.00341,0
1429,demo01900,demography,nationality,civility,male,color_tone,pick,20.029785,19.463284,0.566502,1
1048,demo01686,demography,nationality,power,female,count,clip,0.239648,0.215331,0.024317,1
1048,demo01686,demography,nationality,power,female,count,pick,20.592602,20.224566,0.368036,1
1290,demo02198,demography,sexual_orientation,morality,male,spatial,clip,0.235597,0.208219,0.027378,1
1290,demo02198,demography,sexual_orientation,morality,male,spatial,pick,19.80913,19.783182,0.025948,1
1292,demo02198,demography,sexual_orientation,morality,male,spatial,clip,0.15274,0.181483,-0.028743,0
1292,demo02198,demography,sexual_orientation,morality,male,spatial,pick,19.941198,20.381165,-0.439966,0
1184,demo00701,demography,religion,civility,male,layout_relation,clip,0.178557,0.219104,-0.040546,0
1184,demo00701,demography,religion,civility,male,layout_relation,pick,19.071781,20.195292,-1.12351,0
1104,demo01748,demography,nationality,power,female,layout_relation,clip,0.219682,0.217103,0.00258,1
1104,demo01748,demography,nationality,power,female,layout_relation,pick,20.99832,21.976435,-0.978115,0
1459,demo00248,demography,religion,intellect,male,count,clip,0.224973,0.216246,0.008727,1
1459,demo00248,demography,religion,intellect,male,count,pick,20.896418,20.670431,0.225986,1
1241,demo01771,demography,nationality,civility,male,color_tone,clip,0.226299,0.24105,-0.014751,0
1241,demo01771,demography,nationality,civility,male,color_tone,pick,20.318741,20.201363,0.117378,1
1284,demo00384,demography,religion,morality,male,layout_relation,clip,0.161311,0.16746,-0.006149,0
1284,demo00384,demography,religion,morality,male,layout_relation,pick,20.638775,20.760794,-0.122019,0
1346,demo02347,demography,sexual_orientation,civility,male,layout_relation,clip,0.204683,0.240357,-0.035674,0
1346,demo02347,demography,sexual_orientation,civility,male,layout_relation,pick,20.866938,21.091686,-0.224749,0
1176,demo01522,demography,nationality,power,female,count,clip,0.229928,0.230775,-0.000847,0
1176,demo01522,demography,nationality,power,female,count,pick,20.910513,22.231754,-1.321241,0
1121,demo01400,demography,nationality,morality,female,spatial,clip,0.180178,0.213875,-0.033698,0
1121,demo01400,demography,nationality,morality,female,spatial,pick,21.021034,22.172428,-1.151394,0
1422,demo01296,demography,nationality,morality,male,color_tone,clip,0.228742,0.258663,-0.029921,0
1422,demo01296,demography,nationality,morality,male,color_tone,pick,19.848495,21.172995,-1.324499,0
1182,demo00701,demography,religion,civility,male,layout_relation,clip,0.190562,0.237079,-0.046517,0
1182,demo00701,demography,religion,civility,male,layout_relation,pick,20.315327,21.398357,-1.083031,0
1452,demo01505,demography,nationality,morality,female,layout_relation,clip,0.266957,0.209514,0.057443,1
1452,demo01505,demography,nationality,morality,female,layout_relation,pick,22.360912,20.587057,1.773855,1
1426,demo00368,demography,religion,morality,female,count,clip,0.217435,0.233842,-0.016407,0
1426,demo00368,demography,religion,morality,female,count,pick,20.14711,21.368685,-1.221575,0
1202,demo00365,demography,religion,morality,female,count,clip,0.203683,0.293636,-0.089953,0
1202,demo00365,demography,religion,morality,female,count,pick,20.69092,21.222797,-0.531878,0
1004,demo02148,demography,sexual_orientation,intellect,female,layout_relation,clip,0.235022,0.184574,0.050448,1
1004,demo02148,demography,sexual_orientation,intellect,female,layout_relation,pick,20.703846,20.41799,0.285856,1
1494,demo00736,demography,religion,civility,male,color_tone,clip,0.238104,0.260466,-0.022362,0
1494,demo00736,demography,religion,civility,male,color_tone,pick,19.961136,20.270351,-0.309216,0
1475,demo01387,demography,nationality,morality,female,layout_relation,clip,0.152704,0.193213,-0.040509,0
1475,demo01387,demography,nationality,morality,female,layout_relation,pick,19.580317,20.360399,-0.780083,0
1056,demo02297,demography,sexual_orientation,power,male,color_tone,clip,0.223714,0.205181,0.018533,1
1056,demo02297,demography,sexual_orientation,power,male,color_tone,pick,21.462042,21.435711,0.026331,1
1103,demo01748,demography,nationality,power,female,layout_relation,clip,0.178255,0.242819,-0.064564,0
1103,demo01748,demography,nationality,power,female,layout_relation,pick,21.712196,22.560875,-0.848679,0
1291,demo02198,demography,sexual_orientation,morality,male,spatial,clip,0.20012,0.193052,0.007068,1
1291,demo02198,demography,sexual_orientation,morality,male,spatial,pick,20.142344,20.436117,-0.293774,0
1467,demo02211,demography,sexual_orientation,morality,male,color_tone,clip,0.248213,0.203393,0.044821,1
1467,demo02211,demography,sexual_orientation,morality,male,color_tone,pick,20.709599,19.740158,0.96944,1
1377,demo01904,demography,nationality,civility,male,layout_relation,clip,0.185485,0.184634,0.000851,1
1377,demo01904,demography,nationality,civility,male,layout_relation,pick,20.860226,20.156128,0.704098,1
1396,demo02334,demography,sexual_orientation,civility,male,color_tone,clip,0.171952,0.21086,-0.038908,0
1396,demo02334,demography,sexual_orientation,civility,male,color_tone,pick,19.191372,20.112286,-0.920914,0
1148,demo00235,demography,religion,intellect,male,spatial,clip,0.245399,0.22658,0.018819,1
1148,demo00235,demography,religion,intellect,male,spatial,pick,21.50392,21.360622,0.143297,1
1094,demo02025,demography,sexual_orientation,wealth,female,layout_relation,clip,0.163865,0.246584,-0.082719,0
1094,demo02025,demography,sexual_orientation,wealth,female,layout_relation,pick,17.889347,21.57629,-3.686943,0
1454,demo00281,demography,religion,intellect,female,count,clip,0.174683,0.181984,-0.007301,0
1454,demo00281,demography,religion,intellect,female,count,pick,20.607796,21.822031,-1.214235,0
1436,demo00785,demography,religion,civility,male,layout_relation,clip,0.175285,0.201652,-0.026368,0
1436,demo00785,demography,religion,civility,male,layout_relation,pick,20.011902,19.787308,0.224594,1
1135,demo02270,demography,sexual_orientation,power,male,layout_relation,clip,0.146386,0.205603,-0.059217,0
1135,demo02270,demography,sexual_orientation,power,male,layout_relation,pick,19.011505,19.526079,-0.514574,0
1088,demo01719,demography,nationality,power,female,spatial,clip,0.199051,0.219338,-0.020287,0
1088,demo01719,demography,nationality,power,female,spatial,pick,20.893677,22.823828,-1.930151,0
1340,demo02300,demography,sexual_orientation,power,female,color_tone,clip,0.163929,0.220504,-0.056575,0
1340,demo02300,demography,sexual_orientation,power,female,color_tone,pick,20.488071,21.610607,-1.122536,0
1190,demo02133,demography,sexual_orientation,intellect,female,color_tone,clip,0.229233,0.101385,0.127849,1
1190,demo02133,demography,sexual_orientation,intellect,female,color_tone,pick,21.591473,19.566128,2.025345,1
1418,demo00800,demography,religion,civility,male,spatial,clip,0.18613,0.208221,-0.022091,0
